@relation timeseries_created_21-10-2019_prices_wn_indicators-weka.filters.unsupervised.attribute.Remove-R18

@attribute rsi_10 numeric
@attribute mom_10 numeric
@attribute ema_10 numeric
@attribute ema_20 numeric
@attribute ema_30 numeric
@attribute sma_10 numeric
@attribute sma_20 numeric
@attribute sma_30 numeric
@attribute wma_10 numeric
@attribute wma_20 numeric
@attribute wma_30 numeric
@attribute trima_10 numeric
@attribute trima_20 numeric
@attribute trima_30 numeric
@attribute roc_10 numeric
@attribute rocr_10 numeric
@attribute ppo_10 numeric
@attribute close_t-1 numeric
@attribute close_t-2 numeric
@attribute close_t-3 numeric
@attribute close_t-4 numeric
@attribute label numeric

@data
59.090453,0.413781,251.88728,251.731496,251.607534,251.707158,251.843097,251.554709,251.788221,251.806116,251.745462,251.427241,251.815015,251.711276,0.163465,1.001635,0.049664,251.507739,251.70778,251.121295,251.163573,0
48.270174,-2.272059,251.784982,251.692748,251.589283,251.479952,251.816399,251.575067,251.718672,251.756739,251.730618,251.466652,251.769644,251.737904,-0.895934,0.991041,0.021355,253.546046,251.507739,251.70778,251.121295,0
47.726465,0.63555,251.678668,251.645844,251.564185,251.543507,251.777045,251.569008,251.667819,251.698059,251.706437,251.5898,251.71425,251.751347,0.253647,1.002536,-0.057493,251.324639,253.546046,251.507739,251.70778,0
45.07431,0.47658,251.485364,251.547715,251.502979,251.591165,251.729229,251.547901,251.499088,251.587435,251.64492,251.657985,251.676121,251.761207,0.190526,1.001905,-0.148459,251.200257,251.324639,253.546046,251.507739,1
51.962608,-0.964161,251.574124,251.588271,251.533338,251.494749,251.701912,251.630358,251.568612,251.610703,251.672381,251.689402,251.642253,251.776769,-0.381185,0.996188,-0.081577,250.615492,251.200257,251.324639,253.546046,0
49.930736,0.789819,251.574637,251.587192,251.536151,251.573731,251.691343,251.687119,251.583557,251.598802,251.668935,251.702848,251.611768,251.777476,0.314936,1.003149,-0.04883,251.973545,250.615492,251.200257,251.324639,0
48.782242,0.198465,251.535983,251.565749,251.524918,251.593578,251.631213,251.725022,251.545067,251.56744,251.647962,251.625576,251.592188,251.755295,0.079018,1.00079,-0.094131,251.576947,251.973545,250.615492,251.200257,1
54.959317,1.393971,251.714034,251.656179,251.588812,251.732975,251.631283,251.771508,251.712647,251.651635,251.698945,251.586769,251.598018,251.727193,0.555098,1.005551,-0.046951,251.362037,251.576947,251.973545,250.615492,0
49.015172,-0.236163,251.669958,251.638602,251.581251,251.709359,251.687682,251.710562,251.665127,251.636429,251.679598,251.573867,251.61436,251.706961,-0.093824,0.999062,-0.028877,252.515265,251.362037,251.576947,251.973545,1
51.483185,0.405656,251.714219,251.664772,251.602679,251.749924,251.707852,251.754213,251.702225,251.657925,251.692684,251.59537,251.621989,251.695631,0.16129,1.001613,-0.007874,251.471617,252.515265,251.362037,251.576947,1
52.494336,-1.457824,251.78222,251.705101,251.634005,251.604142,251.65565,251.763445,251.763733,251.694151,251.714233,251.618389,251.616386,251.679999,-0.574974,0.99425,0.011315,251.913395,251.471617,252.515265,251.362037,0
44.330733,-0.626709,251.585076,251.60918,251.573613,251.541471,251.510712,251.724756,251.598968,251.602939,251.64549,251.684907,251.601323,251.666694,-0.249362,0.997506,0.001167,252.088222,251.913395,251.471617,252.515265,1
48.463139,0.142828,251.541078,251.583838,251.55874,251.555754,251.549631,251.703281,251.562898,251.586975,251.620866,251.711106,251.608214,251.657208,0.056858,1.000569,-0.053116,250.69793,252.088222,251.913395,251.471617,1
50.939765,1.122459,251.576873,251.598515,251.570302,251.668,251.629583,251.708819,251.596024,251.60491,251.623102,251.702349,251.619532,251.651457,0.447881,1.004479,-0.027572,251.343085,250.69793,252.088222,251.913395,1
52.418887,-0.005704,251.647958,251.633689,251.59595,251.667429,251.581089,251.690418,251.650541,251.637125,251.639814,251.66687,251.626465,251.647056,-0.002264,0.999977,-0.026971,251.737952,251.343085,250.69793,252.088222,0
52.097155,0.348514,251.698413,251.661477,251.617208,251.70228,251.638006,251.694989,251.697456,251.669923,251.654978,251.62797,251.645331,251.640121,0.138532,1.001385,0.010054,251.967841,251.737952,251.343085,250.69793,0
43.868342,-0.602285,251.527748,251.575598,251.561889,251.642052,251.617815,251.634826,251.526087,251.586279,251.59464,251.574088,251.651542,251.623508,-0.239609,0.997604,0.006123,251.925461,251.967841,251.737952,251.343085,1
53.877984,-0.313997,251.650206,251.635186,251.603139,251.610652,251.671814,251.624406,251.627763,251.641846,251.631184,251.57095,251.653094,251.616232,-0.124348,0.998757,0.048144,250.759752,251.925461,251.967841,251.737952,1
55.252205,0.953079,251.791022,251.710377,251.656143,251.70596,251.707659,251.693775,251.775771,251.71355,251.682816,251.629776,251.650638,251.621968,0.379001,1.00379,0.054893,252.201268,250.759752,251.925461,251.967841,0
47.382694,-0.609577,251.702439,251.671657,251.633412,251.645002,251.697463,251.686902,251.702654,251.675088,251.657657,251.657589,251.644788,251.623781,-0.241979,0.99758,-0.003035,252.424696,252.201268,250.759752,251.925461,1
48.714346,-0.600498,251.6634,251.65414,251.624013,251.584953,251.594547,251.632084,251.674058,251.655113,251.644807,251.668997,251.62979,251.62329,-0.23821,0.997618,0.019663,251.303817,252.424696,252.201268,250.759752,1
48.802138,0.801009,251.633498,251.639359,251.615943,251.665053,251.603262,251.562159,251.658419,251.646008,251.636217,251.710469,251.635328,251.62985,0.319511,1.003195,-0.004945,251.487724,251.303817,252.424696,252.201268,1
52.083198,0.559583,251.682438,251.664436,251.634442,251.721012,251.638383,251.606758,251.701622,251.674523,251.658186,251.739928,251.65165,251.643169,0.222637,1.002226,-0.022384,251.498939,251.487724,251.303817,252.424696,1
54.345449,0.445666,251.773562,251.713882,251.669873,251.765578,251.716789,251.674914,251.785732,251.72645,251.695402,251.732744,251.670725,251.651328,0.177036,1.00177,0.010575,251.902669,251.498939,251.487724,251.303817,0
44.090891,-1.029843,251.621641,251.639988,251.622655,251.662594,251.665012,251.608258,251.635263,251.652279,251.647859,251.690475,251.670233,251.649869,-0.40872,0.995913,0.008927,252.183618,251.902669,251.498939,251.487724,1
50.773353,-0.180951,251.643981,251.649942,251.630516,251.644499,251.67339,251.64017,251.650156,251.65985,251.65665,251.6789,251.668149,251.651246,-0.071827,0.999282,0.005526,250.937998,252.183618,251.902669,251.498939,1
53.733014,1.373238,251.732892,251.695947,251.662934,251.781823,251.711937,251.672484,251.738973,251.703622,251.688445,251.703051,251.67538,251.653181,0.547631,1.005476,0.032595,251.744509,250.937998,252.183618,251.902669,1
53.829365,-0.056142,251.807843,251.738726,251.694043,251.776209,251.69343,251.706612,251.805028,251.744878,251.718938,251.710644,251.687576,251.660399,-0.022261,0.999777,0.027325,252.13299,251.744509,250.937998,252.183618,0
44.758334,-1.342491,251.675909,251.6762,251.65457,251.641959,251.67396,251.685759,251.678845,251.686666,251.678653,251.691477,251.690422,251.66396,-0.531838,0.994682,0.039808,252.145126,252.13299,251.744509,250.937998,1
54.673999,1.02027,251.79376,251.737904,251.697764,251.743986,251.694494,251.712971,251.802869,251.748583,251.719836,251.726548,251.693879,251.668879,0.405991,1.00406,0.017757,251.082204,252.145126,252.13299,251.744509,1
66.632693,3.068038,252.295942,252.006271,251.882151,252.05079,251.817871,251.746628,252.314101,252.021084,251.903242,251.867522,251.730769,251.682841,1.219955,1.0122,0.048833,252.324088,251.082204,252.145126,252.13299,0
59.299089,2.115354,252.535642,252.159416,251.993902,252.262326,251.96369,251.82295,252.598374,252.192172,252.023736,252.049314,251.792348,251.71545,0.841098,1.008411,0.094146,254.555762,252.324088,251.082204,252.145126,0
48.836619,0.062294,252.431882,252.140897,251.992035,252.268555,251.994783,251.84844,252.544308,252.192293,252.032898,252.203965,251.847212,251.749427,0.024729,1.000247,0.100719,253.614292,254.555762,252.324088,251.082204,1
48.851188,-0.216259,252.347423,252.124369,251.990443,252.246929,252.006254,251.893502,252.489545,252.189682,252.04057,252.380039,251.895023,251.777328,-0.085754,0.999142,0.124589,251.964962,253.614292,254.555762,252.324088,1
51.666049,1.470458,252.35852,252.151425,252.017412,252.393975,252.028285,251.907999,252.518913,252.227987,252.073793,252.595639,251.95215,251.802293,0.585985,1.00586,0.126999,251.967359,251.964962,253.614292,254.555762,0
47.673662,0.059846,252.257763,252.118371,252.003666,252.39996,252.022229,251.91558,252.41171,252.20666,252.067106,252.673322,252.019183,251.831369,0.023772,1.000238,0.116121,252.408456,251.967359,251.964962,253.614292,1
53.208103,0.503565,252.326634,252.167722,252.044498,252.450316,252.116069,251.958064,252.454727,252.265167,252.113621,252.624706,252.092439,251.865556,0.199722,1.001997,0.16392,251.804355,252.408456,251.967359,251.964962,1
54.591384,0.707149,252.422205,252.232917,252.096613,252.521031,252.14862,251.969297,252.527811,252.335282,252.171312,252.556291,252.15964,251.903129,0.280453,1.002805,0.167618,252.636556,251.804355,252.408456,251.967359,0
50.932736,1.298317,252.414626,252.246975,252.114929,252.650863,252.146411,251.999594,252.502263,252.357368,252.197843,252.507652,252.239154,251.944075,0.517088,1.005171,0.159945,252.852275,252.636556,251.804355,252.408456,1
60.176914,1.527035,252.675808,252.399751,252.226942,252.803566,252.273776,252.064185,252.720493,252.519721,252.317296,252.477598,252.344754,251.994193,0.605188,1.006052,0.184042,252.380521,252.852275,252.636556,251.804355,0
49.690971,-2.187127,252.619958,252.396787,252.236083,252.584853,252.317822,252.073532,252.641414,252.528756,252.336938,252.463541,252.421197,252.050975,-0.859194,0.991408,0.220429,253.851123,252.380521,252.852275,252.636556,1
51.421914,-0.972823,252.623869,252.42009,252.262237,252.487571,252.374948,252.138317,252.651708,252.559579,252.373579,252.541361,252.460904,252.111308,-0.383584,0.996164,0.219973,252.368635,253.851123,252.380521,252.852275,1
56.427506,1.496381,252.776137,252.519257,252.339599,252.637209,252.452882,252.208925,252.828757,252.663045,252.458936,252.672074,252.494984,252.171146,0.593884,1.005939,0.142551,252.641469,252.368635,253.851123,252.380521,0
53.151804,1.052657,252.820479,252.566949,252.383497,252.742475,252.494702,252.251661,252.898359,252.717058,252.511264,252.794527,252.538068,252.235716,0.417775,1.004178,0.110428,253.461343,252.641469,252.368635,253.851123,0
45.425155,-0.552258,252.645155,252.499258,252.349477,252.687249,252.540612,252.247939,252.737217,252.656248,252.48575,252.83671,252.578097,252.301069,-0.218795,0.997812,0.115511,253.020016,253.461343,252.641469,252.368635,1
53.661044,1.332458,252.734547,252.559978,252.400273,252.820495,252.610227,252.288318,252.818956,252.713029,252.543097,252.85641,252.616872,252.359025,0.529164,1.005292,0.126159,251.856198,253.020016,253.461343,252.641469,1
53.829191,0.528071,252.812744,252.617563,252.449586,252.873302,252.661809,252.36848,252.881526,252.765829,252.599633,252.87474,252.659903,252.404148,0.209024,1.00209,0.125539,253.136813,251.856198,253.020016,253.461343,0
44.875848,-1.064023,252.626472,252.538581,252.40692,252.7669,252.643965,252.354713,252.684244,252.682633,252.562199,252.837136,252.688683,252.436641,-0.420808,0.995792,0.120595,253.164627,253.136813,251.856198,253.020016,0
40.079929,-1.483431,252.312039,252.382249,252.309511,252.618557,252.63471,252.303793,252.344278,252.516264,252.468159,252.708466,252.697549,252.465659,-0.587776,0.994122,0.078509,251.788252,253.164627,253.136813,251.856198,1
50.645029,-1.347526,252.346868,252.393806,252.322033,252.483804,252.643685,252.343786,252.323377,252.503777,252.481049,252.580059,252.682362,252.496979,-0.530833,0.994692,0.062119,250.89709,251.788252,253.164627,253.136813,1
54.897886,0.908191,252.515951,252.477903,252.383633,252.574623,252.579738,252.403422,252.467563,252.564076,252.541246,252.522816,252.661549,252.529832,0.359867,1.003599,0.056053,252.503597,250.89709,251.788252,253.164627,0
50.929177,0.00602,252.539867,252.494054,252.400656,252.575225,252.531398,252.441707,252.480811,252.570529,252.556992,252.42273,252.660674,252.561411,0.002383,1.000024,0.002579,253.276826,252.503597,250.89709,251.788252,1
53.357491,-0.405953,252.633599,252.547515,252.442896,252.53463,252.58592,252.480131,252.568114,252.620433,252.596584,252.347443,252.664952,252.589096,-0.160164,0.998398,0.01119,252.647489,253.276826,252.503597,250.89709,1
55.128173,0.328115,252.763514,252.623764,252.501299,252.567441,252.654958,252.518948,252.716023,252.693024,252.652584,252.409628,252.658609,252.616856,0.12968,1.001297,0.016183,253.05539,252.647489,253.276826,252.503597,0
46.165376,0.144541,252.624827,252.564428,252.469005,252.581895,252.634572,252.554373,252.612986,252.630718,252.619151,252.525814,252.644011,252.636086,0.05739,1.000574,-0.045972,253.348131,253.05539,252.647489,253.276826,0
44.513123,-1.41293,252.461019,252.484376,252.420932,252.440602,252.630549,252.553686,252.456984,252.543985,252.565571,252.568656,252.621589,252.640492,-0.558168,0.994418,-0.079591,252.000739,253.348131,253.05539,252.647489,1
45.197867,-1.353754,252.342811,252.420233,252.381573,252.305227,252.589265,252.542948,252.342488,252.465921,252.517648,252.578944,252.574746,252.638836,-0.534733,0.994653,-0.039316,251.723883,252.000739,253.348131,253.05539,0
42.683915,-0.35103,252.178158,252.326613,252.320648,252.270124,252.518512,252.519352,252.184669,252.356203,252.446311,252.55253,252.519912,252.626627,-0.139415,0.998606,-0.062263,251.810873,251.723883,252.000739,253.348131,1
51.078635,1.577604,252.232074,252.340716,252.330586,252.427885,252.523221,252.565768,252.221863,252.35203,252.44343,252.454764,252.489092,252.606662,0.628785,1.006288,-0.092795,251.437222,251.810873,251.723883,252.000739,1
61.060751,1.605368,252.573327,252.509121,252.44532,252.588421,252.536113,252.625264,252.527514,252.503053,252.542991,252.345571,252.486353,252.58801,0.63578,1.006358,-0.048806,252.474694,251.437222,251.810873,251.723883,0
45.918658,-1.544916,252.420342,252.435101,252.399294,252.43393,252.504276,252.531135,252.371785,252.426462,252.485355,252.253407,252.481819,252.565453,-0.609971,0.9939,-0.010959,254.108966,252.474694,251.437222,251.810873,1
53.056196,0.396102,252.53366,252.493052,252.440861,252.47354,252.524383,252.512112,252.482632,252.477826,252.518417,252.254099,252.472629,252.548304,0.15678,1.001568,-0.012012,251.73191,254.108966,252.474694,251.437222,1
54.567434,0.285734,252.680472,252.573821,252.498943,252.502113,252.518372,252.557984,252.640375,252.555611,252.571901,252.346141,252.465983,252.539499,0.112914,1.001129,-0.020617,253.043591,251.73191,254.108966,252.474694,1
57.487038,0.564243,252.904454,252.701302,252.590132,252.558538,252.562989,252.622818,252.896786,252.688373,252.659281,252.540045,252.468156,252.543994,0.222714,1.002227,0.004969,253.341124,253.043591,251.73191,254.108966,0
55.025325,1.553714,253.022636,252.782555,252.652346,252.713909,252.647902,252.661018,253.077862,252.782798,252.719387,252.74458,252.481471,252.557327,0.616551,1.006166,0.003558,253.912374,253.341124,253.043591,251.73191,0
52.679543,1.495599,253.058426,252.824167,252.688936,252.863469,252.652036,252.708189,253.169784,252.837234,252.755417,252.928426,252.507069,252.570025,0.594143,1.005941,0.00893,253.554453,253.912374,253.341124,253.043591,0
48.977542,0.874089,252.990523,252.810909,252.688679,252.950878,252.628052,252.709802,253.137328,252.84037,252.753918,253.10005,252.553458,252.576743,0.347121,1.003471,0.02668,253.219482,253.554453,253.912374,253.341124,0
44.531206,0.564221,252.810691,252.733817,252.644341,253.0073,252.638712,252.681441,252.964704,252.780693,252.708218,253.185928,252.617282,252.579025,0.224399,1.002244,0.04558,252.684962,253.219482,253.554453,253.912374,1
47.277659,-0.120258,252.727735,252.697686,252.625638,252.995274,252.711579,252.680572,252.846001,252.753619,252.687121,253.156411,252.683205,252.57632,-0.047632,0.999524,0.080371,252.001444,252.684962,253.219482,253.554453,1
51.83718,-1.147107,252.770303,252.722845,252.64733,252.880563,252.734492,252.65093,252.839926,252.777455,252.705268,253.059218,252.724358,252.573588,-0.451423,0.995486,0.131552,252.354436,252.001444,252.684962,253.219482,1
56.176449,1.855867,252.918935,252.805219,252.708004,253.06615,252.75004,252.691568,252.96851,252.85872,252.76571,252.992786,252.767788,252.586332,0.73724,1.007372,0.141869,252.961859,252.354436,252.001444,252.684962,1
60.961737,1.310618,253.179894,252.952742,252.81421,253.197212,252.835376,252.748659,253.202703,253.011498,252.872977,252.932409,252.837177,252.612359,0.517942,1.005179,0.131403,253.587777,252.961859,252.354436,252.001444,0
42.878114,-1.651105,252.909007,252.832483,252.741682,253.032102,252.767107,252.689615,252.928667,252.902417,252.804678,252.873606,252.887955,252.642901,-0.651732,0.993483,0.152497,254.354209,253.587777,252.961859,252.354436,1
47.720801,-1.473604,252.82351,252.794986,252.722139,252.884741,252.721639,252.67024,252.820789,252.871146,252.788494,252.86227,252.92274,252.681727,-0.580359,0.994196,0.122635,251.690019,254.354209,253.587777,252.961859,1
48.875173,-0.936207,252.786189,252.778154,252.715436,252.79112,252.752515,252.695642,252.772335,252.861299,252.78514,252.891411,252.943884,252.716614,-0.369233,0.996308,0.072581,252.438769,251.690019,254.354209,253.587777,1
56.527588,0.686481,252.989784,252.885564,252.792245,252.859768,252.861619,252.72128,252.975034,252.971152,252.863225,252.950912,252.957143,252.751173,0.271101,1.002711,0.05102,252.618247,252.438769,251.690019,254.354209,1
60.668433,2.036163,253.304573,253.06038,252.916688,253.063385,253.007131,252.773163,253.313462,253.148247,252.992247,253.010367,252.975318,252.798575,0.805811,1.008058,0.067488,253.905963,252.618247,252.438769,251.690019,0
54.612035,1.865525,253.406827,253.137198,252.977997,253.249937,253.128619,252.842454,253.459569,253.230137,253.062815,253.086745,253.002505,252.848673,0.740283,1.007403,0.070265,254.721125,253.905963,252.618247,252.438769,0
43.013332,-0.563978,253.112942,253.008937,252.901381,253.193539,253.094407,252.872233,253.194209,253.102693,252.994945,253.151894,253.019436,252.883459,-0.223487,0.997765,0.06004,253.866969,254.721125,253.905963,252.618247,1
51.66599,0.40386,253.158901,253.042916,252.931339,253.233925,253.057244,252.90097,253.225514,253.128532,253.026783,253.239147,253.041131,252.904895,0.159652,1.001597,0.104731,251.790458,253.866969,254.721125,253.905963,0
47.830941,-0.970712,253.060386,253.002359,252.911063,253.136854,253.101502,252.878978,253.113358,253.08661,253.008466,253.294891,253.06443,252.919442,-0.382791,0.996172,0.104002,253.365718,251.790458,253.866969,254.721125,1
53.861006,-0.550799,253.195481,253.078649,252.968634,253.081774,253.139493,252.917509,253.234549,253.153459,253.068107,253.309438,253.065851,252.938888,-0.216548,0.997835,0.100074,252.617065,253.365718,251.790458,253.866969,0
49.741959,1.348467,253.166936,253.074824,252.97314,253.216621,253.124361,252.916945,253.226679,253.143839,253.075912,253.284139,253.067615,252.9625,0.535765,1.005358,0.063304,253.80341,252.617065,253.365718,251.790458,1
53.979158,1.428542,253.294277,253.150299,253.030829,253.359475,253.122108,252.934251,253.344986,253.214596,253.137226,253.255502,253.097376,252.996806,0.565896,1.005659,0.010325,253.038486,253.80341,252.617065,253.365718,0
50.502923,0.640054,253.287736,253.160585,253.045504,253.42348,253.1073,252.97617,253.326591,253.227567,253.158132,253.244896,253.146353,253.036488,0.253368,1.002534,0.050045,253.867311,253.038486,253.80341,252.617065,1
50.735694,-0.607448,253.289696,253.173721,253.061828,253.362736,253.111252,253.028658,253.30387,253.245777,253.178929,253.232089,253.198318,253.07096,-0.239241,0.997608,0.090671,253.2583,253.867311,253.038486,253.80341,0
47.395783,-1.964947,253.192693,253.133955,253.042108,253.166241,253.114813,253.060168,253.193587,253.211961,253.161349,253.227338,253.226179,253.091007,-0.771411,0.992286,0.079636,253.298515,253.2583,253.867311,253.038486,1
58.760035,0.932418,253.484819,253.292568,253.155481,253.259483,253.25471,253.17224,253.490522,253.372397,253.273557,253.311873,253.244006,253.113413,0.367286,1.003673,0.082348,252.756178,253.298515,253.2583,253.867311,0
53.316373,2.139838,253.565815,253.353304,253.205469,253.473467,253.333503,253.22076,253.612488,253.436738,253.322464,253.426125,253.264327,253.14098,0.849849,1.008498,0.047369,254.799387,252.756178,253.298515,253.2583,1
53.575767,0.611752,253.640661,253.412748,253.255276,253.534642,253.384284,253.216377,253.704125,253.498068,253.371284,253.49512,253.295336,253.174361,0.24145,1.002415,0.050016,253.930295,254.799387,252.756178,253.298515,0
47.040985,0.298915,253.508901,253.365437,253.233386,253.564533,253.350694,253.255846,253.591641,253.453468,253.351903,253.554945,253.325391,253.209827,0.118327,1.001183,0.096759,253.977471,253.930295,254.799387,252.756178,1
53.980579,0.293676,253.615844,253.435118,253.289108,253.593901,253.337838,253.290962,253.688469,253.524553,253.406177,253.636751,253.366941,253.233635,0.11571,1.001157,0.107483,252.91598,253.977471,253.930295,254.799387,1
55.556729,1.346293,253.75565,253.525562,253.359797,253.72853,253.472576,253.325751,253.832265,253.624262,253.476746,253.739645,253.425737,253.252611,0.532051,1.005321,0.139798,254.097086,252.91598,253.977471,253.930295,0
39.717629,-2.497356,253.321887,253.320266,253.23142,253.478795,253.419135,253.241004,253.403433,253.424012,253.350565,253.698498,253.449571,253.267644,-0.983725,0.990163,0.069342,254.384779,254.097086,252.91598,253.977471,1
52.613027,0.701575,253.437885,253.381181,253.278417,253.548952,253.486216,253.254518,253.490902,253.475511,253.396944,253.654665,253.466796,253.293994,0.277019,1.00277,0.075259,251.369955,254.384779,254.097086,252.91598,0
44.565342,-1.306336,253.175029,253.248895,253.195434,253.418319,253.390527,253.213608,253.207853,253.333222,253.315503,253.556065,253.466327,253.318526,-0.51573,0.994843,0.028308,253.959875,251.369955,254.384779,254.097086,1
51.615356,0.922963,253.266686,253.289871,253.226641,253.510615,253.338428,253.246747,253.255275,253.360709,253.345537,253.456286,253.479771,253.345051,0.365159,1.003652,0.040764,251.992178,253.959875,251.369955,254.384779,0
50.957635,-1.274335,253.313662,253.312269,253.245893,253.383181,253.321332,253.297534,253.2579,253.378483,253.363493,253.283152,253.499492,253.368943,-0.500133,0.994999,0.060813,253.679141,251.992178,253.959875,251.369955,1
55.819895,0.792497,253.569867,253.446605,253.341177,253.462431,253.467949,253.376479,253.501465,253.511955,253.455445,253.2356,253.517942,253.392078,0.312092,1.003121,0.079426,253.525052,253.679141,251.992178,253.959875,0
55.252828,0.633734,253.759201,253.557519,253.423114,253.525804,253.530223,253.431457,253.710333,253.620837,253.535104,253.295103,253.5227,253.414547,0.249524,1.002495,0.040252,254.722793,253.525052,253.679141,251.992178,1
60.595331,3.035557,254.157808,253.785521,253.586238,253.82936,253.696947,253.510249,254.151376,253.851438,253.69769,253.487171,253.549493,253.446835,1.200224,1.012002,0.056095,254.611205,254.722793,253.525052,253.679141,0
51.984285,0.18082,254.179644,253.832415,253.630862,253.847442,253.720672,253.507706,254.23293,253.906767,253.747216,253.729992,253.575212,253.486668,0.071162,1.000712,0.060323,255.951538,254.611205,254.722793,253.525052,0
51.433509,-0.220377,254.176873,253.864032,253.665284,253.825404,253.776967,253.590185,254.290559,253.949027,253.789584,254.008056,253.596258,253.530515,-0.086632,0.999134,0.109792,254.277906,255.951538,254.611205,254.722793,0
49.861781,2.490523,254.119346,253.863694,253.677877,254.074457,253.776626,253.637575,254.296936,253.956981,253.807022,254.286033,253.627705,253.561114,0.99078,1.009908,0.102116,254.164401,254.277906,255.951538,254.611205,0
43.610513,-1.382472,253.838993,253.74119,253.606879,253.936209,253.742581,253.636214,254.024744,253.842769,253.738624,254.384456,253.669289,253.579666,-0.544366,0.994556,0.030791,253.860478,254.164401,254.277906,255.951538,1
53.04645,2.436243,253.946162,253.806641,253.659881,254.179834,253.799076,253.653629,254.114237,253.908087,253.789734,254.410398,253.726641,253.598856,0.966793,1.009668,0.115141,252.577403,253.860478,254.164401,254.277906,0
48.0911,-0.276551,253.847331,253.76816,253.643282,254.152179,253.831397,253.609678,253.97292,253.870327,253.773538,254.275183,253.793356,253.619277,-0.109016,0.99891,0.084916,254.428422,252.577403,253.860478,254.164401,1
54.469914,1.262194,254.018224,253.865215,253.717086,254.278398,253.83079,253.640354,254.088387,253.96136,253.84951,254.140771,253.863155,253.643975,0.497858,1.004979,0.161781,253.40259,254.428422,252.577403,253.860478,0
47.17568,-1.503553,253.872955,253.803694,253.684967,254.128043,253.795237,253.68798,253.895813,253.903117,253.822342,253.963673,253.930869,253.674221,-0.59027,0.994097,0.143935,254.787246,253.40259,254.428422,252.577403,1
47.64637,-1.29722,253.771324,253.757055,253.661033,253.998321,253.762063,253.686256,253.747802,253.857284,253.798213,253.839872,253.979586,253.703527,-0.50949,0.994905,0.145402,253.21924,254.787246,253.40259,254.428422,1
49.567151,-2.273083,253.754438,253.749569,253.662157,253.771013,253.800186,253.721635,253.689645,253.849321,253.79771,253.758865,254.001878,253.737385,-0.888091,0.991119,0.104729,253.313985,253.21924,254.787246,253.40259,0
47.053907,-1.076994,253.653797,253.697316,253.632399,253.663313,253.755378,253.701552,253.58599,253.792247,253.764114,253.721906,253.986783,253.771853,-0.42355,0.995765,0.059895,253.678454,253.313985,253.21924,254.787246,1
52.450314,-0.001499,253.746362,253.741658,253.666625,253.663163,253.744284,253.739033,253.676824,253.831059,253.793879,253.693312,253.97003,253.809497,-0.00059,0.999994,-0.020162,253.200912,253.678454,253.313985,253.21924,0
51.624739,0.16658,253.797397,253.768839,253.689879,253.679821,253.877139,253.744358,253.742987,253.85799,253.812461,253.670885,253.956796,253.842215,0.065619,1.000656,-0.016696,254.162902,253.200912,253.678454,253.313985,0
47.742904,0.818111,253.724328,253.733284,253.670888,253.761632,253.848921,253.748931,253.691295,253.812121,253.789955,253.672549,253.928357,253.866303,0.323905,1.003239,-0.033842,254.027058,254.162902,253.200912,253.678454,0
40.746422,-2.330854,253.428553,253.577502,253.569383,253.528547,253.85419,253.7089,253.388738,253.645325,253.683416,253.596965,253.891297,253.868695,-0.916114,0.990839,-0.06326,253.395515,254.027058,254.162902,253.200912,1
49.260485,0.032555,253.429752,253.563944,253.560723,253.531803,253.841991,253.731532,253.371756,253.605416,253.665754,253.554188,253.832385,253.856522,0.012847,1.000128,-0.042952,252.097568,253.395515,254.027058,254.162902,1
52.824126,-0.719233,253.545799,253.61195,253.593451,253.459879,253.869139,253.707153,253.469249,253.626942,253.687463,253.51497,253.769449,253.837606,-0.282288,0.997177,-0.05435,253.435145,252.097568,253.395515,254.027058,0
52.679721,0.826543,253.636706,253.653268,253.622634,253.542534,253.835288,253.711003,253.575777,253.643766,253.70931,253.497187,253.702552,253.822109,0.326414,1.003264,-0.028085,254.068014,253.435145,252.097568,253.395515,0
42.002373,-1.128699,253.372811,253.51346,253.529902,253.429664,253.713992,253.651263,253.329004,253.486623,253.610876,253.412137,253.639063,253.805268,-0.445573,0.995544,-0.125901,254.045783,254.068014,253.435145,252.097568,1
56.477146,1.254384,253.656453,253.648639,253.620414,253.555102,253.663057,253.718492,253.602309,253.602703,253.693559,253.418878,253.59877,253.796363,0.494478,1.004945,-0.084355,252.185286,254.045783,254.068014,253.435145,1
58.850474,2.303379,253.992423,253.825368,253.741954,253.78544,253.724377,253.765398,253.956707,253.778059,253.808772,253.547286,253.600082,253.789913,0.909704,1.009097,-0.065624,254.932839,252.185286,254.045783,254.068014,0
46.548704,-1.151151,253.814119,253.74788,253.694844,253.670325,253.666744,253.719631,253.816036,253.71019,253.760149,253.632678,253.600719,253.778959,-0.452919,0.995471,-0.077404,255.504291,254.932839,252.185286,254.045783,1
53.248124,0.522512,253.947837,253.824232,253.749988,253.722576,253.701199,253.825618,253.975899,253.794268,253.813694,253.738026,253.60612,253.771871,0.205691,1.002057,-0.048648,253.011751,255.504291,254.932839,252.185286,0
51.181314,0.708135,253.976167,253.850843,253.772805,253.79339,253.777511,253.830411,254.045185,253.832597,253.831631,253.906695,253.616445,253.760368,0.279458,1.002795,-0.041218,254.54957,253.011751,255.504291,254.932839,1
55.641276,3.045657,254.188359,253.973927,253.861219,254.097955,253.813251,253.935445,254.290609,253.962665,253.916329,254.122718,253.64702,253.757659,1.208126,1.012081,-0.01264,254.103649,254.54957,253.011751,255.504291,0
