n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ts_mult,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
2790,NONE,NONE,1,-1,"(1, 0)",248.47558491219272,353.4600152257993,0.0006689030356892667,248.3969533480424,19705040.69599372,251.30576873205035,248.69094530553275
2791,NONE,NONE,1,-1,"(1, 0)",248.40496740367962,352.9580286423717,-0.0002842434007907914,248.32863333938693,10709714.722770317,250.54499320064812,248.56785711210296
2792,NONE,NONE,1,-1,"(1, 0)",248.2388088517405,351.7791353650243,-0.0006691257037042963,248.16881694056354,5228657.998131814,232.58164904344466,247.04625439644832
2793,NONE,NONE,1,-1,"(1, 0)",248.27154870043543,352.0111747083411,0.00013187982181816138,248.20403108894604,21951796.319991402,256.4159039873319,248.89179569873946
2794,NONE,NONE,1,-1,"(1, 0)",248.48009311454186,353.49208129568353,0.0008396325600300021,248.4067567640397,13031242.239514543,261.4299375160719,249.46548246113088
2795,NONE,NONE,1,-1,"(1, 0)",248.55984394659012,354.0597201215708,0.0003209031177821917,248.485713479563,10858572.683225203,273.79938082264295,250.4797736501574
2796,NONE,NONE,1,-1,"(1, 0)",248.41146133316312,353.004167099614,-0.0005971476270755379,248.34512921616187,4037895.947885557,229.65848155329925,246.98410117790218
2797,NONE,NONE,1,-1,"(1, 0)",248.30070969925987,352.2179525119443,-0.0004459388845189596,248.2374338953701,2406810.089781052,245.0402841576149,248.0524357003623
2798,NONE,NONE,1,-1,"(1, 0)",248.433657736999,353.1619058644606,0.0005352882732869821,248.36389261316504,961520.787382921,250.64010532465338,248.6015837959121
2799,NONE,NONE,1,-1,"(1, 0)",248.62700280300535,354.53829900984675,0.0007779536427103767,248.55790001190888,1032116.3617542228,249.74972033346782,248.7123829941811
2800,NONE,NONE,1,-1,"(1, 0)",248.60006513729394,354.3462771296749,-0.00010835156601324156,248.52906890125445,3920482.208892159,257.4514953998218,249.27326981896044
2801,NONE,NONE,1,-1,"(1, 0)",248.42417137766134,353.09448414452356,-0.0007077874842038726,248.36984661005806,655563.2256724703,245.12035962264088,248.1727186461146
2802,NONE,NONE,1,-1,"(1, 0)",248.40926382479404,352.9885535710975,-6.001026426781561e-05,248.3550821278196,548982.2536313906,257.6265501435971,249.11083252327137
2803,NONE,NONE,1,-1,"(1, 0)",248.60839188635504,354.4056244631175,0.0008012917445783287,248.55315375367147,499046.0992221422,253.9886161092578,249.01757669772363
2804,NONE,NONE,1,-1,"(1, 0)",248.7322030220383,355.2890035318631,0.0004978927499927987,248.68240097708545,1150009.739877871,238.9590818407367,247.9892930618596
2805,NONE,NONE,1,-1,"(1, 0)",248.6109535958722,354.4238841639358,-0.0004875886074027629,248.55643827610876,2407016.202702262,264.12590058731263,249.79090725203196
2806,NONE,NONE,1,-1,"(1, 0)",248.46695703311048,353.39865309045183,-0.0005793722219822241,248.42199949939146,688219.2628463658,241.65125957123763,247.94830441216962
2807,NONE,NONE,1,-1,"(1, 0)",248.55936044825827,354.05627655209986,0.00037182504411688685,248.51710752318584,1201480.8682696584,243.63344433489925,248.18465345159876
2808,NONE,NONE,1,-1,"(1, 0)",248.76974466989154,355.55720687274385,0.0008460563921064868,248.71798802358344,513605.85415521776,265.73531630655873,250.05919866025002
2809,NONE,NONE,1,-1,"(1, 0)",248.79037028224596,355.70462836266563,8.290701664546305e-05,248.73721792357242,143423.91607873456,243.0755867394594,248.35605897881874
2810,NONE,NONE,1,-1,"(1, 0)",248.6164721466719,354.4632225964471,-0.0006992189404145173,248.55993783568556,207902.38744719196,244.3140552986622,248.28926897889735
2811,NONE,NONE,1,-1,"(1, 0)",248.55474095929213,354.02337700111957,-0.00024832969435763046,248.49858693405733,185787.478700098,249.04663593526027,248.59215936238115
2812,NONE,NONE,1,-1,"(1, 0)",248.7330263077554,355.29488347613324,0.0007170309339464368,248.6761926246839,173733.38539254997,243.57622003747892,248.34102972965138
2813,NONE,NONE,1,-1,"(1, 0)",248.89546491792808,356.45655144089665,0.0006528509472679743,248.83671342134636,139670.46375499165,246.7809664339824,248.73483541767024
2814,NONE,NONE,1,-1,"(1, 0)",248.8106455439411,355.8495933788696,-0.00034084120337363194,248.74428120337092,765971.7491457688,256.1310424229866,249.36693468537752
2815,NONE,NONE,1,-1,"(1, 0)",248.64256277382904,354.6492542976369,-0.0006757732132312704,248.589249322428,177075.98604680697,240.84127531127172,248.04932920072133
2816,NONE,NONE,1,-1,"(1, 0)",248.68880356085853,354.9791527918214,0.0001859556436325094,248.6319776551252,42284.34396726386,248.06238416109196,248.64117758585667
2817,NONE,NONE,1,-1,"(1, 0)",248.90476564806832,356.5231567921608,0.0008680260925125245,248.84416295926925,30539.215915071807,233.086582947778,247.70317015967294
2818,NONE,NONE,1,-1,"(1, 0)",248.97399414891396,357.0192360236204,0.00027809381271867825,248.91450345340272,41580.44287856137,258.8746119092607,249.725864952594
2819,NONE,NONE,1,-1,"(1, 0)",248.81400076107977,355.8735872247375,-0.0006428174041136239,248.7508714499082,64183.895701019675,246.68347677761335,248.65210088118363
2820,NONE,NONE,1,-1,"(1, 0)",248.70918067809578,355.12460842148903,-0.0004213676405256746,248.6321133105655,797536.4414958336,253.2074550981329,249.0511514928382
2821,NONE,NONE,1,-1,"(1, 0)",248.85619916922502,356.17546721367984,0.0005909514663294988,248.7743999847048,436776.00490638625,233.93132455850076,247.72224072096049
2822,NONE,NONE,1,-1,"(1, 0)",249.04930783076213,357.5595475823764,0.0007756840143552723,248.97915354494444,1375378.8546097088,250.5395280685712,249.1624436253855
2823,NONE,NONE,1,-1,"(1, 0)",249.0081998172534,357.2645515561034,-0.00016507336189432889,248.9341457215389,8316722.462515069,243.0019377050122,248.5521360758109
2824,NONE,NONE,1,-1,"(1, 0)",248.82691227741094,355.9659321996973,-0.0007283035826581169,248.74671952854752,15860542.305359894,247.44026889308222,248.72154582762914
2825,NONE,NONE,1,-1,"(1, 0)",248.82407996181377,355.9456734402917,-1.1382738671793985e-05,248.74397950384068,8615951.552199585,262.28414175955294,249.846877232572
2826,NONE,NONE,1,-1,"(1, 0)",249.03352894139223,357.44629334894984,0.0008414011885712423,248.95266692738906,8099494.868568056,265.4565985956876,250.28042836907983
2827,NONE,NONE,1,-1,"(1, 0)",249.14941967682728,358.2787773704921,0.00046525372996805703,249.06505213785945,4601696.244055024,248.58444792177227,249.10654491010746
2828,NONE,NONE,1,-1,"(1, 0)",249.014686569928,357.3110883274409,-0.0005409185788175524,248.93116938297825,4107790.464546146,252.39257345280794,249.27116748448532
2829,NONE,NONE,1,-1,"(1, 0)",248.87326746506054,356.29762897304283,-0.0005680760400988789,248.78031094433814,14606906.041863946,239.64884721669569,248.17246480067305
2830,NONE,NONE,1,-1,"(1, 0)",248.98026477113442,357.06419745691807,0.0004298344826062832,248.8775065293574,2602865.514079773,230.71182658312298,247.59296150348214
2831,NONE,NONE,1,-1,"(1, 0)",249.1939913662505,358.59936421008825,0.000858039553813523,249.0860345810545,1657619.9926434588,266.1361231929025,250.4794716025913
2832,NONE,NONE,1,-1,"(1, 0)",249.20135759690254,358.65236873453097,2.955978890233341e-05,249.09324367760166,1116399.1810130936,246.1135814310701,248.96708023754604
2833,NONE,NONE,1,-1,"(1, 0)",249.0188422526386,357.34090426106945,-0.0007326694200021378,248.90142876199974,2949857.1113574444,239.25632535701502,248.27759260072622
2834,NONE,NONE,1,-1,"(1, 0)",248.966981296251,356.96895803639904,-0.00020828286317656168,248.84884998826453,3866394.7320928746,238.41739734602297,248.16580426063334
2835,NONE,NONE,1,-1,"(1, 0)",249.15792775089201,358.33995492755423,0.0007666609740876585,249.04695928296655,7935772.270318532,239.87126545120773,248.45320246165596
2836,NONE,NONE,1,-1,"(1, 0)",249.31560508044356,359.4752518577143,0.0006326407499106994,249.19698565381066,3199053.113148722,245.66017318661673,249.03838534306314
2837,NONE,NONE,1,-1,"(1, 0)",249.21621709095913,358.7593109357673,-0.00039872275502183613,249.09558504349175,4733186.04404486,263.47102852589546,250.29770107154286
2838,NONE,NONE,1,-1,"(1, 0)",249.04711462173816,357.54380393262636,-0.0006787674908053964,248.9308979564826,2912430.973845682,240.03629776038554,248.3630178167154
2839,NONE,NONE,1,-1,"(1, 0)",249.1075872451871,357.97810156644874,0.00024278652201564684,248.98890298738124,1358338.9909690646,238.64576851274114,248.313523899707
2840,NONE,NONE,1,-1,"(1, 0)",249.33035504553527,359.5816004922666,0.000893863794384724,249.21595367431019,1973255.630384391,275.7140193999985,251.33111447086674
2841,NONE,NONE,1,-1,"(1, 0)",249.38808051246426,359.9980485701904,0.00023149522083404462,249.27392361376087,2156954.4014576725,246.74322923167117,249.18755922802424
2842,NONE,NONE,1,-1,"(1, 0)",249.21669828652213,358.7627744755253,-0.0006874472126171958,249.09837959560775,3442467.246897781,245.10872384785128,248.9050350989574
2843,NONE,NONE,1,-1,"(1, 0)",249.11888018341983,358.05925106462854,-0.0003925792521534384,248.9959047203871,8546415.196329553,232.05987035133964,247.82414160053906
2844,NONE,NONE,1,-1,"(1, 0)",249.28017867651505,359.21992694816845,0.0006472664659342897,249.1556141160754,7164848.041795087,261.60346035910254,250.21488147269247
2845,NONE,NONE,1,-1,"(1, 0)",249.47206063321502,360.60459415519455,0.0007694480386994882,249.3551023911354,15317351.493247617,229.96620649015622,247.99370822985261
2846,NONE,NONE,1,-1,"(1, 0)",249.41617456923848,360.20086669468077,-0.0002240424217966998,249.29650876185022,38636615.17461973,242.31427546796112,248.87779967741088
2847,NONE,NONE,1,-1,"(1, 0)",249.23024282434162,358.86027605181084,-0.0007457458713356952,249.11502226990763,24781839.791043554,237.14624153007307,248.3135054527917
2848,NONE,NONE,1,-1,"(1, 0)",249.24039494544763,358.9333709089271,4.073307568459984e-05,249.1254299078231,40245053.100261904,272.0643484905913,250.9718345909585
2849,NONE,NONE,1,-1,"(1, 0)",249.4597807124877,360.5158515541876,0.0008798303746449344,249.32724168472896,8934382.109180052,264.7217607947096,250.61654603207685
2850,NONE,NONE,1,-1,"(1, 0)",249.5666826783859,361.2889801639705,0.00042844207822994635,249.43266541054157,6950733.973606154,233.6995836693527,248.36456816917348
2851,NONE,NONE,1,-1,"(1, 0)",249.4184241043617,360.217110611476,-0.0005942404948432339,249.2920190555119,2656014.5563490316,236.41102716174376,248.4323790110047
2852,NONE,NONE,1,-1,"(1, 0)",249.280635303705,359.22321702497305,-0.0005525929979755261,249.1560561511339,2085725.8624244207,245.89685920087206,249.02398133174987
2853,NONE,NONE,1,-1,"(1, 0)",249.40269258141132,360.1035253987835,0.0004895181904769841,249.27470860163373,1242950.6776853804,273.1233145204841,251.20098307095466
2854,NONE,NONE,1,-1,"(1, 0)",249.61889306447765,361.6670540928539,0.000866497573702226,249.50326895660322,3702595.37585488,255.8175135370647,250.08841134594803
2855,NONE,NONE,1,-1,"(1, 0)",249.61218275585148,361.6184446497578,-2.6882575831425685e-05,249.49626639183606,8513458.182572369,270.3032201384905,251.17948011170745
2856,NONE,NONE,1,-1,"(1, 0)",249.42159449312413,360.24000501707013,-0.0007638291461725831,249.29421220027518,26793333.84432528,253.07756104618318,249.69873695865076
2857,NONE,NONE,1,-1,"(1, 0)",249.3806397668727,359.9443472455033,-0.00016421228106251506,249.25489847147932,12674676.712667117,241.2439904363114,248.7637354941503
2858,NONE,NONE,1,-1,"(1, 0)",249.58412033718182,361.415217255104,0.0008156110325171922,249.46090001634417,16187313.402979037,227.45609116522698,247.90778577693393
2859,NONE,NONE,1,-1,"(1, 0)",249.7359443340473,362.5158141379974,0.0006081229747671401,249.59247402914227,1312249.2155105388,232.06714015571657,248.3982372821115
2860,NONE,NONE,1,-1,"(1, 0)",249.6216779827255,361.6872295619618,-0.00045765338590838785,249.47599335076808,1913347.8430248718,248.29897758994193,249.5214903539639
2861,NONE,NONE,1,-1,"(1, 0)",249.4525256764268,360.4634302106716,-0.0006778643798281251,249.30355380427275,2792689.6071761046,215.8844921672734,246.90819878462742
2862,NONE,NONE,1,-1,"(1, 0)",249.5279304235138,361.0085658245761,0.0003022352749057249,249.37444673035677,910976.7245484105,247.59611247730396,249.38155035528442
2863,NONE,NONE,1,-1,"(1, 0)",249.75681395393846,362.66731078841116,0.0009168457439790561,249.59866329274598,627331.2656418693,244.37799813725198,249.34961726192924
2864,NONE,NONE,1,-1,"(1, 0)",249.80205509711672,362.99589899946176,0.00018112437234032655,249.6444736354016,805649.0031228176,240.43602649975278,249.09313973737693
2865,NONE,NONE,1,-1,"(1, 0)",249.61958404344512,361.67205983797356,-0.0007307294978449614,249.44941917188754,3005126.723891166,257.7439979326242,250.23497101622047
2866,NONE,NONE,1,-1,"(1, 0)",249.52987011254214,361.022597424962,-0.00035946721416621995,249.35622685722146,6338104.672544919,243.7157554396279,249.08931934092575
2867,NONE,NONE,1,-1,"(1, 0)",249.70559292628514,362.2955776957608,0.0007039677026559067,249.52584402753268,3330934.5696614776,268.02122749832034,251.09244012551528
2868,NONE,NONE,1,-1,"(1, 0)",249.89519946646007,363.67316019919986,0.0007590322199851218,249.7157553057004,3483459.073571082,253.158465577504,250.14210424263533
2869,NONE,NONE,1,-1,"(1, 0)",249.82396993063338,363.15515290506664,-0.00028507826263705525,249.64969714449373,893548.0696104885,249.4528309087258,249.79588085632264
2870,NONE,NONE,1,-1,"(1, 0)",249.6342188385851,361.7780935292006,-0.0007598277711496546,249.46431892454538,584904.0844330146,246.89891668454212,249.42704443147437
2871,NONE,NONE,1,-1,"(1, 0)",249.65825262425608,361.95227981627977,9.62713722445057e-05,249.48888610632153,901727.1225271508,227.84129727605605,248.00597458795573
2872,NONE,NONE,1,-1,"(1, 0)",249.88711070596275,363.61430603414664,0.0009162655266874157,249.72632132574802,1857185.7926708688,238.9340652403976,249.05835611278206
2873,NONE,NONE,1,-1,"(1, 0)",249.98393515011583,364.3193053207495,0.0003873976945320881,249.8203255830098,1083996.0550900982,250.0261535882526,249.98712834169953
2874,NONE,NONE,1,-1,"(1, 0)",249.82218192696573,363.1421574857101,-0.0006472639020237125,249.66415405687803,570815.4202626575,242.39565203044134,249.26011264611918
2875,NONE,NONE,1,-1,"(1, 0)",249.6891255725562,362.1761317809279,-0.0005327461283011087,249.54149848136223,131530.2001324643,272.28966188390433,251.40053543439222
2876,NONE,NONE,1,-1,"(1, 0)",249.82665626459445,363.1746781932326,0.0005506560573825975,249.6716396211618,48169.59506636784,250.49491294230637,249.8772316784781
2877,NONE,NONE,1,-1,"(1, 0)",250.04439122502026,364.7600530626489,0.0008711645745027812,249.88827862649677,44351.46576682121,235.79083512225526,248.96658416072972
2878,NONE,NONE,1,-1,"(1, 0)",250.02281176975703,364.60268171158833,-8.630622103362108e-05,249.86745692846307,23092.229365206073,245.9796873069138,249.71705759936006
2879,NONE,NONE,1,-1,"(1, 0)",249.82477571688977,363.1610095752436,-0.0007923857919364156,249.66509128068785,35313.23844851381,236.77689740521274,248.8372707127269
2880,NONE,NONE,1,-1,"(1, 0)",249.79577109378593,362.95024379707314,-0.00011610660659007955,249.6382452095419,8742.034828348777,252.4582180423818,249.9972969591488
2881,NONE,NONE,1,-1,"(1, 0)",250.0115810268324,364.52080136012063,0.0008635725166612516,249.8493528061619,5864.197848637382,244.92019707962604,249.62653678242646
2882,NONE,NONE,1,-1,"(1, 0)",250.15642023608095,365.57791466499356,0.0005791622532085558,250.0067159860156,30482.809827463843,252.39447546096588,250.3255788269866
2883,NONE,NONE,1,-1,"(1, 0)",250.02702826190495,364.6334268301519,-0.0005173780837844883,249.87211076586075,66050.71155812539,261.39926993486534,250.8870195166216
2884,NONE,NONE,1,-1,"(1, 0)",249.85886023503366,363.408814182369,-0.0006728256871624091,249.6959425109988,164323.41306511627,229.4338733810084,248.3132430254973
2885,NONE,NONE,1,-1,"(1, 0)",249.94986088970387,364.0710788265092,0.0003641419280199459,249.79158298659613,436597.39137222985,234.31962490046544,248.76750682329723
2886,NONE,NONE,1,-1,"(1, 0)",250.1840908169055,365.7801479585336,0.00093666884052752,250.0268293033445,480093.8191250681,248.32219955350246,250.04337933456782
2887,NONE,NONE,1,-1,"(1, 0)",250.21587118649867,366.0125284814987,0.00012701987229853012,250.05854274276874,466920.0437630179,249.729258844828,250.17910037795536
2888,NONE,NONE,1,-1,"(1, 0)",250.0226928571293,364.6018146742688,-0.0007723448484685616,249.87087473271032,275177.34897500306,235.30414068247293,248.90962772858313
2889,NONE,NONE,1,-1,"(1, 0)",249.94221303474416,364.01538380808034,-0.0003219418888481532,249.79402922793753,118404.25156879456,243.13404750225533,249.42719147555724
2890,NONE,NONE,1,-1,"(1, 0)",250.13243415567499,365.40268230774797,0.0007607709415949826,249.98025403287303,80540.93566142465,252.5863912888977,250.31792901404347
2891,NONE,NONE,1,-1,"(1, 0)",250.3186601251698,366.76493803510436,0.0007442324743360648,250.16815191852334,96621.86837682607,225.63759490880352,248.45440396141603
2892,NONE,NONE,1,-1,"(1, 0)",250.23156991588334,366.1273623779665,-0.00034797790486730036,250.07450980478342,405610.8101385261,256.588404210235,250.71189327041085
2893,NONE,NONE,1,-1,"(1, 0)",250.0388999838535,364.7200022253534,-0.0007702631002563237,249.86310257660136,2584297.372546857,248.48864196485084,249.92167199335088
2894,NONE,NONE,1,-1,"(1, 0)",250.07769493553178,365.00303191055696,0.00015514362910643852,249.89916390802512,690583.949025484,267.74362651506357,251.41335671928746
2895,NONE,NONE,1,-1,"(1, 0)",250.31547778506675,366.741624929049,0.0009503841394953334,250.12677400316446,311962.67362999596,218.98598087354483,247.94900981663676
2896,NONE,NONE,1,-1,"(1, 0)",250.4011202876563,367.36943608981505,0.0003420797463250064,250.20661359471805,87847.37536474036,238.55785197608606,249.50684709048303
2897,NONE,NONE,1,-1,"(1, 0)",250.22598044611107,366.0864729249828,-0.0006996818527546879,250.0460203618851,18494.506998188863,251.00056529474656,250.28450950104596
2898,NONE,NONE,1,-1,"(1, 0)",250.09880510439476,365.1571155569216,-0.0005083711546103896,249.92188608517344,11917.581867234043,247.84210046263138,249.92819764372274
2899,NONE,NONE,1,-1,"(1, 0)",250.252164256813,366.27805065753086,0.0006130063359983271,250.0762730232799,13718.890160288489,241.7367532898889,249.60879147484184
2900,NONE,NONE,1,-1,"(1, 0)",250.47042388875667,367.878102382644,0.0008717787091453727,250.29433103190806,13673.604690846007,273.42435330106593,252.20317228113763
2901,NONE,NONE,1,-1,"(1, 0)",250.43321326614003,367.60491830206047,-0.0001485739768090432,250.25592765447956,25410.434045090016,247.6343897255786,250.22190401752752
2902,NONE,NONE,1,-1,"(1, 0)",250.2284372294656,366.1044449359741,-0.0008180217034424882,250.04679000921993,38509.88687580864,249.7354637717557,250.19118761458807
2903,NONE,NONE,1,-1,"(1, 0)",250.21242919391892,365.98735466375825,-6.397573270363034e-05,250.03084254515662,36342.577619484335,252.56157045258095,250.38994423891768
2904,NONE,NONE,1,-1,"(1, 0)",250.4402819747212,367.65680117135736,0.0009102229607498607,250.23817858904857,6716.645509889956,250.9093016459119,250.47569163721911
2905,NONE,NONE,1,-1,"(1, 0)",250.57696923037204,368.66120998223397,0.0005456389324451653,250.3743503319624,6353.802115117228,256.1156068796772,250.99489265593067
2906,NONE,NONE,1,-1,"(1, 0)",250.43227235157315,367.5980126241175,-0.0005776216117895867,250.23734339060618,2358.0827147838104,255.47518893935273,250.81301050931108
2907,NONE,NONE,1,-1,"(1, 0)",250.26618545934133,366.38067183289365,-0.0006634208503439485,250.06779001298736,3550.14764100627,257.40981810220603,250.80588475653227
2908,NONE,NONE,1,-1,"(1, 0)",250.3734032237919,367.16615928006615,0.000428323163063354,250.17394148145627,2986.9940523801247,276.7672788527536,252.3665986730017
2909,NONE,NONE,1,-1,"(1, 0)",250.61212988968586,368.9199330701024,0.000953028254046406,250.4163966679053,4078.3205263552013,249.08865936720292,250.4971910306746
2910,NONE,NONE,1,-1,"(1, 0)",250.62948363533664,369.04768086480254,6.924303644978476e-05,250.4341739921559,6569.1291606122095,264.3053516466799,251.66119367070704
2911,NONE,NONE,1,-1,"(1, 0)",250.42606436508478,367.5524527939614,-0.0008119629938819338,250.23991096359222,2841.3140840209626,227.14043168482243,248.66796495716054
2912,NONE,NONE,1,-1,"(1, 0)",250.3559718956471,367.0383641028273,-0.0002799320455612658,250.16449164771294,12137.060223861494,239.77290789616941,249.55671133984598
2913,NONE,NONE,1,-1,"(1, 0)",250.560689927795,368.54147097257055,0.0008173736637163575,250.3695900882442,12764.83078839529,254.68217510094593,250.87170090597436
2914,NONE,NONE,1,-1,"(1, 0)",250.74237614400496,369.8795915319265,0.0007248558265909022,250.54618504547943,7627.771219167024,244.01180349639822,250.234849095597
2915,NONE,NONE,1,-1,"(1, 0)",250.63896234040752,369.11747230905416,-0.0004125155729831342,250.4389019874301,15710.478496623306,239.8466779047262,249.82482117869205
2916,NONE,NONE,1,-1,"(1, 0)",250.44434969556337,367.6866600623347,-0.0007767676550177521,250.25984246093785,3510.83492285766,258.65622434140084,251.06431300349402
2917,NONE,NONE,1,-1,"(1, 0)",250.4987615533683,368.0862540132219,0.0002172376734884862,250.31341039917075,2655.3372561508104,254.56027633757594,250.80532288150462
2918,NONE,NONE,1,-1,"(1, 0)",250.74483609762098,369.8977357424517,0.0009818561879881263,250.5637983105175,3754.861150607223,264.44834161326423,251.7781555252082
2919,NONE,NONE,1,-1,"(1, 0)",250.8181816866726,370.43904786351476,0.00029246809263754016,250.63763529766246,4322.144675204171,252.12527279639605,250.91671469880197
2920,NONE,NONE,1,-1,"(1, 0)",250.6298449509385,369.0503410280731,-0.0007511715455453351,250.43259504123085,23462.9782750522,252.24846595692998,250.75195384570924
2921,NONE,NONE,1,-1,"(1, 0)",250.5097422967515,368.1669373475983,-0.00047931817618338755,250.30595287427792,66714.02481323261,257.86945510301683,251.06522579366077
2922,NONE,NONE,1,-1,"(1, 0)",250.67922074321447,369.4140114874608,0.0006763056069502917,250.46445896237043,19920.742956980448,252.61449371607137,250.8251891302606
2923,NONE,NONE,1,-1,"(1, 0)",250.8969258022143,371.020907927633,0.0008680838360061124,250.68062105100154,17721.383143488914,227.30356139395067,249.1189352489689
2924,NONE,NONE,1,-1,"(1, 0)",250.84335884268498,370.6250087503397,-0.00021352465158636108,250.63052542436358,5282.599576668092,251.84131518214855,250.91858066449925
2925,NONE,NONE,1,-1,"(1, 0)",250.63263480751093,369.07088168717974,-0.0008404152950296117,250.39953743983256,33123.346708728255,267.9991857876963,251.94275418274407
2926,NONE,NONE,1,-1,"(1, 0)",250.63066683339244,369.0563921428014,-7.852057439879261e-06,250.39757878554704,30821.31782092959,251.995203837214,250.7336072736789
2927,NONE,NONE,1,-1,"(1, 0)",250.87019037326522,370.82327120281974,0.0009552269139472189,250.62089986278355,8733.293737055012,249.59688930041207,250.77422446915784
2928,NONE,NONE,1,-1,"(1, 0)",250.99752693438154,371.7653384839159,0.000507450706460779,250.75080051516403,13032.688720906644,246.88532157349067,250.6877562850766
2929,NONE,NONE,1,-1,"(1, 0)",250.83741932464085,370.5811321714965,-0.0006380887435862351,250.5810998437395,41256.2203747308,251.88728704571602,250.91655588553212
2930,NONE,NONE,1,-1,"(1, 0)",250.67457119854598,369.3797536972049,-0.0006494286672929789,250.42046065366236,32514.471850708087,254.04722540215965,250.9289590974791
2931,NONE,NONE,1,-1,"(1, 0)",250.7985784498124,370.2943081697372,0.000494571858457821,250.53718919604188,10921.143503496309,264.83514973357904,251.85678605538894
2932,NONE,NONE,1,-1,"(1, 0)",251.0408712785321,372.0864470483331,0.0009656189750622869,250.75885114541512,2226.5825429174183,244.07524639041088,250.51624436867988
2933,NONE,NONE,1,-1,"(1, 0)",251.04284923092246,372.10110563502286,7.878974400356867e-06,250.76090565163787,4732.008007002795,264.7350650621309,252.07409171082608
2934,NONE,NONE,1,-1,"(1, 0)",250.82974311920157,370.5244324412629,-0.000849243922768969,250.53644257348395,13249.820468925147,238.53639506822185,249.90307108277554
2935,NONE,NONE,1,-1,"(1, 0)",250.77120970010228,370.09230781029004,-0.00023338639624186634,250.4821842770349,3397.9293781376027,231.78044238087853,249.33935235620882
2936,NONE,NONE,1,-1,"(1, 0)",250.99034289772916,371.7121382996522,0.0008734555703768327,250.70160835486317,3564.2839063752217,251.33391913626528,251.01622508781264
2937,NONE,NONE,1,-1,"(1, 0)",251.16627902505113,373.0167570516865,0.0007007221525713262,250.8717627608508,1957.3210663710033,262.30873249919,252.00507127912354
2938,NONE,NONE,1,-1,"(1, 0)",251.0461391445738,372.1254881776254,-0.00047844250131012957,250.75229467984514,1799.346949101916,250.99456448627834,251.04225480020003
2939,NONE,NONE,1,-1,"(1, 0)",250.85063508345814,370.6787656699456,-0.0007790608788214973,250.56243214355158,1064.3476298836085,259.3092056225066,251.4881886566356
2940,NONE,NONE,1,-1,"(1, 0)",250.92148952599368,371.20256499187195,0.00028241681644486545,250.63634613751677,2463.6652890876703,261.3921611872435,251.71047970594125
2941,NONE,NONE,1,-1,"(1, 0)",251.1751350251425,373.0825236309159,0.001010345452739461,250.8914857682727,2816.817126612049,226.0098619082668,249.28078635551117
2942,NONE,NONE,1,-1,"(1, 0)",251.23506369007077,373.52781072481883,0.00023856468425894272,250.9539512971192,6413.5128480594085,265.76708103961533,252.32871926103115
2943,NONE,NONE,1,-1,"(1, 0)",251.03380579755012,372.03408860720197,-0.0008013950914264338,250.76926069122214,1377.1725364081417,257.0000636209031,251.4831764646075
2944,NONE,NONE,1,-1,"(1, 0)",250.92200684275562,371.2063914895767,-0.0004454533798706876,250.6621204053075,638.0489646833538,254.3717397221674,251.18195193910736
2945,NONE,NONE,1,-1,"(1, 0)",251.10782535990577,372.58290004427124,0.0007402688594043544,250.8497161495059,780.3236206277128,245.8763163977837,250.71391115673475
2946,NONE,NONE,1,-1,"(1, 0)",251.32382856954416,374.18814029743874,0.0008598312676235737,251.06154985313,552.7036050159418,252.09734552173498,251.382021614547
2947,NONE,NONE,1,-1,"(1, 0)",251.25322342718883,373.6628266620868,-0.0002809724102575615,250.98802174985983,1233.950281438514,251.19328600341203,251.24871296191426
2948,NONE,NONE,1,-1,"(1, 0)",251.0374286894105,372.0609351542518,-0.0008592425526763303,250.7658222768314,2206.3980779096037,230.6227790322317,249.49984640362104
2949,NONE,NONE,1,-1,"(1, 0)",251.05053526603575,372.1580711551042,5.2208288463772236e-05,250.77936593280305,4233.749677638887,235.43020189208036,249.8741107662336
2950,NONE,NONE,1,-1,"(1, 0)",251.30126831245823,374.0202241618465,0.000998236954489682,251.0198495719759,1996.0264901220803,236.9956374492925,250.22493384577956
2951,NONE,NONE,1,-1,"(1, 0)",251.41802845000058,374.8899223666201,0.00046451425435149187,251.13973975581592,3387.6140538882105,247.46411992110478,251.12068038606918
2952,NONE,NONE,1,-1,"(1, 0)",251.24248316505282,373.5829691071668,-0.0006984646218594207,250.96345949265563,3742.16538174441,278.5828674313891,253.30001446553024
2953,NONE,NONE,1,-1,"(1, 0)",251.0840897856314,372.4068442520522,-0.0006306390830193965,250.80105947412832,6165.840162740989,244.7068573164179,250.60386124395328
2954,NONE,NONE,1,-1,"(1, 0)",251.22540369064282,373.45600544177717,0.0005626567308596629,250.9466843832086,11225.699309452357,259.00969210437296,251.81125887752958
2955,NONE,NONE,1,-1,"(1, 0)",251.47025100588783,375.2794299286955,0.000974137461979936,251.20425464507164,30668.745588423266,256.63520687218204,251.85859349791468
2956,NONE,NONE,1,-1,"(1, 0)",251.4559270675915,375.172561083798,-5.6962389013418234e-05,251.19124884181056,5481.554091682111,258.5232109889805,251.9873319934404
2957,NONE,NONE,1,-1,"(1, 0)",251.23377866736934,373.51825818069483,-0.0008838391244105862,250.97609813603805,3077.0272230577966,255.7254089307676,251.57181305500828
